<html>
 <head>
   <script type="text/javascript" src="https://www.google.com/jsapi"></script>
   <script type="text/javascript">
     google.load("visualization", "1", {packages:["corechart"]});
     google.setOnLoadCallback(drawChart);
     function drawChart() {
       var data = google.visualization.arrayToDataTable([
['Date','EFD','FC','SATA'],
['2015-06-05',   0,  29,  83],
['2015-06-06',   0,  28,  85],
['2015-06-07',   0,  32,  80],
['2015-06-08',   0,  32,  80],
['2015-06-09',   0,  28,  84],
['2015-06-10',   0,  35,  77],
['2015-06-11',   0,  33,  80],
['2015-06-12',   0,  33,  79],
['2015-06-13',   0,  30,  83],
['2015-06-14',   0,  33,  79],
['2015-06-15',   0,  28,  84],
['2015-06-16',   0,  28,  84],
['2015-06-17',   0,  35,  78]
        ]);
        var options = {
          title: 'VMAX FAST association report for peerap01_SG',
          chartArea:{left:50,top:50},vAxis:{title:'Gigabytes'},hAxis:{title:'DateTime'}
        };

        var chart = new google.visualization.LineChart(document.getElementById('chart_div'));
        chart.draw(data, options);
      }
    </script>
  </head>
  <body>
    <div id="chart_div" style="width: 1500px; height: 900px;"></div>
  </body>
</html>


^Date^EFD^FC^SATA^
|2015-06-17|0|35|78|
|2015-06-16|0|28|84|
|2015-06-15|0|28|84|
|2015-06-14|0|33|79|
|2015-06-13|0|30|83|
|2015-06-12|0|33|79|
|2015-06-11|0|33|80|
|2015-06-10|0|35|77|
|2015-06-09|0|28|84|
|2015-06-08|0|32|80|
|2015-06-07|0|32|80|
|2015-06-06|0|28|85|
|2015-06-05|0|29|83|
|2015-06-04|0|26|86|
|2015-06-03|0|41|71|
|2015-06-02|0|45|67|
|2015-06-01|0|45|67|
|2015-05-31|0|35|77|
|2015-05-30|0|34|78|
|2015-05-29|0|50|62|
|2015-05-28|0|47|65|
|2015-05-27|1|66|46|
|2015-05-26|1|70|41|
|2015-05-25|1|68|43|
|2015-05-24|1|47|64|
|2015-05-23|1|47|64|
|2015-05-22|1|47|65|
|2015-05-21|2|68|42|
|2015-05-20|2|64|46|
|2015-05-19|6|74|31|
|2015-05-18|11|79|22|
|2015-05-17|11|79|22|
|2015-05-16|17|74|22|
|2015-05-15|18|86|39|
|2015-05-14|18|86|39|
|2015-05-13|18|86|39|
|2015-05-12|18|84|41|
|2015-05-11|18|85|41|
|2015-05-10|18|85|40|
|2015-05-09|28|77|39|
|2015-05-08|44|61|39|
|2015-05-07|44|61|39|
|2015-05-06|45|58|41|
|2015-05-05|43|60|41|
|2015-05-04|40|63|41|
|2015-05-03|24|80|39|
|2015-05-02|25|77|42|
|2015-05-01|25|77|42|
|2015-04-30|25|74|45|
|2015-04-29|18|83|43|
|2015-04-28|15|86|43|
|2015-04-27|10|89|44|
|2015-04-26|10|93|40|
|2015-04-25|15|90|38|
|2015-04-24|15|85|43|
|2015-04-23|10|89|44|
|2015-04-22|9|96|39|
|2015-04-21|9|95|40|
|2015-04-20|9|95|40|
|2015-04-19|11|94|38|
|2015-04-18|11|94|38|
|2015-04-17|11|90|42|
|2015-04-16|10|91|43|
|2015-04-15|10|91|43|
|2015-04-14|10|94|39|
|2015-04-13|10|94|39|
|2015-04-12|4|100|39|
|2015-04-11|4|97|42|
|2015-04-10|4|97|42|
|2015-04-09|4|93|47|
|2015-04-08|4|87|52|
|2015-04-07|5|86|53|
|2015-04-06|5|98|41|
|2015-04-05|5|99|39|
|2015-04-04|5|98|40|
|2015-04-03|4|98|41|
|2015-04-02|5|98|41|
|2015-04-01|5|95|44|
|2015-03-31|4|94|45|
|2015-03-30|5|93|45|
|2015-03-29|5|95|43|
|2015-03-28|7|96|40|
|2015-03-27|8|95|40|
|2015-03-26|8|90|45|
|2015-03-25|8|89|45|
|2015-03-24|7|89|45|
|2015-03-23|7|90|45|
|2015-03-22|7|93|42|
|2015-03-21|7|93|42|
|2015-03-20|7|92|42|
|2015-03-19|8|89|44|
|2015-03-18|7|91|43|
|2015-03-17|4|91|46|
|2015-03-16|4|90|47|
|2015-03-15|4|90|47|
|2015-03-14|4|93|43|
|2015-03-13|4|89|48|
|2015-03-12|4|89|48|
|2015-03-11|4|83|54|
|2015-03-10|4|87|50|
|2015-03-09|4|90|47|
|2015-03-08|5|95|41|
|2015-03-07|5|95|41|
|2015-03-06|5|95|41|
|2015-03-05|4|95|41|
|2015-03-04|5|95|41|
|2015-03-03|5|95|41|
|2015-03-02|5|96|40|
|2015-03-01|4|97|40|
|2015-02-28|4|97|40|
|2015-02-27|4|94|44|
|2015-02-26|4|93|45|
|2015-02-25|4|88|49|
|2015-02-24|4|91|46|
|2015-02-23|4|91|46|
|2015-02-22|4|95|42|
|2015-02-21|4|92|45|
|2015-02-20|4|91|46|
|2015-02-19|5|86|51|
|2015-02-18|4|89|48|
|2015-02-17|4|83|54|
|2015-02-16|4|84|54|
|2015-02-15|4|78|59|
|2015-02-14|4|78|59|
|2015-02-13|4|78|58|
|2015-02-12|4|79|58|
|2015-02-11|5|72|64|
|2015-02-10|5|73|63|
|2015-02-09|5|83|52|
|2015-02-08|5|83|52|
|2015-02-07|8|96|37|
|2015-02-06|8|100|34|
|2015-02-05|8|94|39|
|2015-02-04|8|94|39|
|2015-02-03|9|101|31|
|2015-02-02|9|100|31|
|2015-02-01|6|103|32|
|2015-01-31|6|109|27|
|2015-01-30|6|107|28|
|2015-01-29|6|109|27|
|2015-01-28|5|111|25|
|2015-01-27|5|112|24|
|2015-01-26|6|108|27|
|2015-01-25|5|105|31|
|2015-01-24|6|111|25|
|2015-01-23|6|102|33|
|2015-01-22|6|98|38|
|2015-01-21|7|95|40|
|2015-01-20|7|100|34|
|2015-01-19|7|100|34|
|2015-01-18|6|96|39|
|2015-01-17|12|94|36|
|2015-01-16|11|93|37|
|2015-01-15|11|96|34|
|2015-01-14|11|87|43|
|2015-01-13|12|88|42|
|2015-01-12|11|92|37|
|2015-01-11|9|91|41|
|2015-01-10|9|89|44|
|2015-01-09|9|91|41|
|2015-01-08|7|84|51|
|2015-01-07|6|88|47|
|2015-01-06|5|78|58|
|2015-01-05|5|81|55|
|2015-01-04|5|78|58|
|2015-01-03|5|66|70|
|2015-01-02|5|71|65|
|2015-01-01|5|69|67|
|2014-12-31|4|68|69|
|2014-12-30|4|79|58|
|2014-12-29|5|93|44|
|2014-12-28|5|97|39|
|2014-12-27|5|96|40|
|2014-12-26|5|107|30|
|2014-12-25|3|109|28|
|2014-12-24|3|109|28|
|2014-12-23|3|104|34|
|2014-12-22|3|98|40|
|2014-12-21|3|89|50|
|2014-12-20|3|85|54|
|2014-12-19|3|70|68|
|2014-12-18|3|72|66|
|2014-12-17|3|92|46|
|2014-12-16|3|88|50|
|2014-12-15|3|83|54|
|2014-12-14|3|84|54|
|2014-12-13|3|85|53|
|2014-12-12|3|87|51|
|2014-12-11|3|83|55|
|2014-12-10|3|82|56|
|2014-12-09|3|97|40|
|2014-12-08|4|93|45|
|2014-12-07|4|88|49|
|2014-12-06|4|87|51|
|2014-12-05|4|89|48|
|2014-12-04|4|91|47|
|2014-12-03|3|67|71|
|2014-12-02|3|67|71|
|2014-12-01|3|84|54|
|2014-11-30|3|91|47|
|2014-11-29|3|86|52|
|2014-11-28|3|72|66|
|2014-11-27|3|72|65|
|2014-11-26|3|61|73|
|2014-11-25|3|66|68|
|2014-11-24|3|72|62|
|2014-11-23|4|79|54|
|2014-11-22|4|85|49|
|2014-11-21|4|88|45|
|2014-11-20|4|87|46|
|2014-11-19|4|87|46|
|2014-11-18|4|88|46|
|2014-11-17|4|92|41|
|2014-11-16|4|92|41|
|2014-11-15|4|89|45|
|2014-11-14|4|88|46|
|2014-11-13|4|88|46|
|2014-11-12|4|89|45|
|2014-11-11|4|88|46|
|2014-11-10|4|88|46|
|2014-11-09|4|88|46|
|2014-11-08|4|88|46|
|2014-11-07|4|95|39|
|2014-11-06|4|95|39|
|2014-11-05|4|95|39|
|2014-11-04|4|95|38|
|2014-11-03|4|94|39|
|2014-11-02|4|95|39|
|2014-11-01|4|94|39|
|2014-10-31|4|93|41|
|2014-10-30|4|84|50|
|2014-10-29|4|85|49|
|2014-10-28|4|88|46|
|2014-10-27|4|88|46|
|2014-10-26|4|88|46|
|2014-10-25|4|107|27|
|2014-10-24|4|105|29|
|2014-10-23|3|105|30|
|2014-10-22|3|100|35|
|2014-10-21|2|95|40|
|2014-10-20|2|97|38|
|2014-10-19|2|100|35|
|2014-10-18|2|100|35|
|2014-10-17|2|99|36|
|2014-10-16|2|96|39|
|2014-10-15|3|95|40|
|2014-10-14|2|93|42|
|2014-10-13|2|96|39|
|2014-10-12|2|95|40|
|2014-10-11|2|93|43|
|2014-10-10|2|90|45|
|2014-10-09|2|96|40|
|2014-10-08|2|96|40|
|2014-10-07|2|91|44|
|2014-10-06|2|94|41|
|2014-10-05|2|95|41|
|2014-10-04|2|94|41|
|2014-10-03|2|95|41|
|2014-10-02|2|93|42|
|2014-10-01|2|93|42|
|2014-09-30|2|93|42|
|2014-09-29|2|93|42|
|2014-09-28|2|93|42|
